customer_id,became_member_on,gender,age,income,member_Year,member_Month,member_Date
4b29c7edc4294b5b913708ea4ea2035f,20180422,,118,,2018,04,22
f7d4ff581bf14af080e491a5a13c071f,20180112,,118,,2018,01,12
349c817d5ca24c72953948c5180cd3d3,20150929,,118,,2015,09,29
6c6e608242534d68bc1ad45a2d547080,20160905,,118,,2016,09,05
4baac02ea84449cf8aa4e734345f0f22,20160801,,118,,2016,08,01
319826c78dad4e9db01545a5f20a456c,20171229,,118,,2017,12,29
47abadbaaee341bb88b46de222ba4a39,20170730,,118,,2017,07,30
5a4053f39a4345d39272565265d471ec,20180605,,118,,2018,06,05
734a07f3c450454286c2897ab1ab48fa,20170409,,118,,2017,04,09
edbc758c7c064562bb700298db948853,20170723,,118,,2017,07,23
4b76b110c65f4132bcc6456be80a8acb,20150506,,118,,2015,05,06
254f698dcae34b2c890fcadf51bdf3d6,20180427,,118,,2018,04,27
03ab43c52f3f44e3879910eaf9cd138d,20171119,,118,,2017,11,19
60f21ab81cbb4bb49ae7df78d3d7935f,20171021,,118,,2017,10,21
03aaca8d2f4448a0a1a4bc1423b3b45a,20171014,,118,,2017,10,14
146879f8073243259c32cba0e14c74cd,20180305,,118,,2018,03,05
dc932ed16bb64de7951e0863fec3f7da,20160724,,118,,2016,07,24
8e0f512b4278472782bd4e1154cfa3b5,20170627,,118,,2017,06,27
2db61a3a068147919d840b27ee5b77ef,20160226,,118,,2016,02,26
93c572a0a4f64636845c2a68aa84ac74,20180311,,118,,2018,03,11
f26b1197f515468cb0ffe50fea8c1e0b,20170121,,118,,2017,01,21
c7014f7bc14d428d960f0ab15be98ba1,20180503,,118,,2018,05,03
ccc4d0442c45440bacce6b03350cf52a,20180716,,118,,2018,07,16
29de41913def4eb1910b6b0959b216f5,20180516,,118,,2018,05,16
c65f8c819202456c8b19be061a5f71ad,20160509,,118,,2016,05,09
c67b107ebbc642549436c9b33e987bff,20180125,,118,,2018,01,25
5ebaee051289489da4f8c9c63d7b505f,20151123,,118,,2015,11,23
3a17163978d94fb5bef1ad10a8da5818,20170209,,118,,2017,02,09
12779c18e3ff4c42ba1f30973d9d4009,20170430,,118,,2017,04,30
fabefc60ee364eabb634047a2d441e50,20180628,,118,,2018,06,28
56874b6e64364c7384c7a4f82a8b5266,20180324,,118,,2018,03,24
ec370a6f13d64a7fa3636c64a4c87781,20160623,,118,,2016,06,23
f70d70344b9449ebab97431b71c6559b,20151222,,118,,2015,12,22
dfbbde46bf20495cab5b37d4debaa6d9,20171103,,118,,2017,11,03
0ed0e522069a41588b0fa35dfcb0fd5e,20171130,,118,,2017,11,30
3763decc87ac45c0a2dd8d54a9aa7826,20170606,,118,,2017,06,06
990b543afdc242edab401939688ddfc2,20161126,,118,,2016,11,26
b3d98037346247bfb88ee5fdef080168,20171226,,118,,2017,12,26
4a642bb858f94c869d1d7ed89ff4b152,20180326,,118,,2018,03,26
b854f7297f9e4ecb9d02845941b87479,20171217,,118,,2017,12,17
1b5ba45f9979429b8eb0454c46724a75,20150809,,118,,2015,08,09
25e43e5144f8494b9e77c1ee72459b7d,20160318,,118,,2016,03,18
edf1d100562f48898cb3f4d61e0c1c7f,20170611,,118,,2017,06,11
d9952c05f5e045b5ae01147bf905bb51,20171004,,118,,2017,10,04
41b149b89f654dcbbd9906cec1037a37,20151221,,118,,2015,12,21
67c5378162d84c539292e3264eea8f70,20170912,,118,,2017,09,12
ea68e3cbe9ad426096b500274ab02a9e,20171101,,118,,2017,11,01
de6d949f1af74cd9b7176543a579a61d,20171031,,118,,2017,10,31
333886b0d27746cf89aae5b203b66ba4,20161022,,118,,2016,10,22
edbde592cd5e4cdea4af81a398866804,20170730,,118,,2017,07,30
7789a7e2176645daa6f78382698cc587,20171006,,118,,2017,10,06
d733b649392d44ac9bf43595a4ea6c83,20180402,,118,,2018,04,02
6b3cad7e250740a185cf6430eef11325,20170531,,118,,2017,05,31
d83de059930842498e10a1d832ab0f7a,20171119,,118,,2017,11,19
44ee7090baf5466aa816d356fa832b73,20160719,,118,,2016,07,19
3b9dc2695b804e1a86b17ec6576965bd,20160521,,118,,2016,05,21
52d78eee53b94efe8dcb58c9ca3afce5,20161231,,118,,2016,12,31
fec978ba6c9b4c719dd401cba3a077cb,20170306,,118,,2017,03,06
b8d0a7b8dfcf46e6ab8a3f4f995a28a4,20180618,,118,,2018,06,18
4bdef403ee494610ae612c81a87e634f,20170612,,118,,2017,06,12
6b098efe833b45e49590ec30f64dabe0,20180614,,118,,2018,06,14
e958c9d183914a008e7920b77f9da36e,20180715,,118,,2018,07,15
fcdc2cfe8e1e4ef184bada6c84e0d0b9,20180702,,118,,2018,07,02
48eb3f18d6b5411d90b7dee36741979e,20160831,,118,,2016,08,31
3a77495843624aeba22214c6f9dca6c2,20180503,,118,,2018,05,03
ac7651d3f0f24f789ad9b2c16451bafd,20160221,,118,,2016,02,21
098acf107368478395b52818930d1bbc,20171004,,118,,2017,10,04
e23c4f41de304fdb9b95c868849f9cd4,20170912,,118,,2017,09,12
523fa396b537439e811c1b2f6dfaab55,20151216,,118,,2015,12,16
d3c252891c324c628ce1383487e12492,20171121,,118,,2017,11,21
4d3857fcab6344aca68ebe2eaffa32c0,20160805,,118,,2016,08,05
f6a44ddfcecf4184b493489394c6b150,20161024,,118,,2016,10,24
d082197413c04550b99d1fd1a53eb5c6,20170606,,118,,2017,06,06
3b9c0f6ce8914161b23a0976c1b4cc38,20171104,,118,,2017,11,04
13d4cf14f2ce47249b3cfb8a1128a7d1,20180501,,118,,2018,05,01
6795e88d05b34521b4248c8d014d5609,20170310,,118,,2017,03,10
356baf68c6264e4b9bde30a17d08c62a,20170808,,118,,2017,08,08
8e7a22dd150f4ecea1a6be17be1d2381,20170529,,118,,2017,05,29
4981971670534cb2924bae90ade36125,20171008,,118,,2017,10,08
506f28f5c45245b9baacf69e35e42cf6,20180521,,118,,2018,05,21
259049daa72f43b29bba5758db435f9d,20180508,,118,,2018,05,08
2a06fdb4f40749cb8830973a99e9672a,20151021,,118,,2015,10,21
ac0ba442fade4e9eb587feb5e408de99,20170406,,118,,2017,04,06
0c55f7afe6a44b859a2344af100ec3f3,20170616,,118,,2017,06,16
ab530a4ad78d491aad5ba506b45d35f7,20180410,,118,,2018,04,10
62dd66d3bb1c4153b6126caa0a9f8235,20170730,,118,,2017,07,30
80e4d3544687470a81974b67d6dfd7bc,20170731,,118,,2017,07,31
b3b653c27e1d40139b88c05cedd25000,20160804,,118,,2016,08,04
8d857a9497b94b83852a5b71568b5781,20150205,,118,,2015,02,05
037334c596b849cc8f8004e4e663b005,20170508,,118,,2017,05,08
b972e8204dfa438c852cab3a9f966a5e,20180413,,118,,2018,04,13
7ee8a34e3f45439695ce127e1d96894c,20171112,,118,,2017,11,12
f092d429217c4a18a2c326971bbc4b7e,20170507,,118,,2017,05,07
9b65915d051b405dbc7d81464f943f3d,20170906,,118,,2017,09,06
e06ce8ddf1c24f588a96bb269bb2601e,20171117,,118,,2017,11,17
7a0f1a1c10d44463b5c5bf03048e30df,20170820,,118,,2017,08,20
8548baf4011c4e8b848d19cbe4010cfa,20160324,,118,,2016,03,24
20c22853b086441682af1fb7867e8381,20160206,,118,,2016,02,06
20116a389d124791907f093f7d821ad4,20170824,,118,,2017,08,24
99cae7986957410cb23cebba9054c97b,20160911,,118,,2016,09,11
4c1ecfb16fab40e49431f48f9d0d3fbf,20160323,,118,,2016,03,23
13bb9b5a8be748d6ae7ed5ad3ce902a6,20171201,,118,,2017,12,01
19c41c1e8dc749c0922d4bc1756b24df,20170603,,118,,2017,06,03
188555b1b0674d40b60c86f91fcd1afd,20150521,,118,,2015,05,21
4149aac56c0b4732b0329762e50772a2,20180713,,118,,2018,07,13
59f48fff1cda434b94c1349c9ecc4eda,20170228,,118,,2017,02,28
55811043f42641c592b33636df6ce68f,20171107,,118,,2017,11,07
b116182f9e4340289333ba742a1d53a1,20170901,,118,,2017,09,01
13f008569291473d95738e89ad15345d,20180228,,118,,2018,02,28
92c64373cec54b3aa85401d0c2134893,20151030,,118,,2015,10,30
0193c118afe84208b33ffeb1dcb277d8,20180427,,118,,2018,04,27
f17b345f640d4b2aa68329b81a6139a3,20170822,,118,,2017,08,22
70d5c21942ec4302b6d83794e92f3a62,20170802,,118,,2017,08,02
cda8ba00df9e49c3a3a5d318ee4ce9e0,20160113,,118,,2016,01,13
71dcdf175893482cb9d00762e20939c0,20171130,,118,,2017,11,30
de7b9f9bf7da44c1a540895e1f875189,20160210,,118,,2016,02,10
b97d7d26a98e4df5861866ccd493fbb4,20180120,,118,,2018,01,20
3bfb10e9ca4f4e6292425d16c0c1cff3,20160904,,118,,2016,09,04
a51f13b1321a4f6ea94788c442a4a6d9,20170919,,118,,2017,09,19
be5cfa1a3ec24c46847b4ec8cbb039bc,20150911,,118,,2015,09,11
a478d4a399874c789cbf3b478220fd68,20161027,,118,,2016,10,27
dfebfdd6cb024279b1f8844476a789d5,20171023,,118,,2017,10,23
0223ed57fef54575ac0b256937dc68fa,20170624,,118,,2017,06,24
d7f4f015cefd445ab7010094d63b7ee6,20160513,,118,,2016,05,13
9990c2cbd54c43589f79191b730612a9,20160804,,118,,2016,08,04
e97c1954386a4970af65db780360ec50,20180219,,118,,2018,02,19
29886d76e4264150923c4be1bbe4559a,20170318,,118,,2017,03,18
3629e20bb15a4d61a1f5bbf9d138c8f4,20170413,,118,,2017,04,13
05f7979ead604ba1947685f603023b1e,20160610,,118,,2016,06,10
d20e62e676c24f79a5bc82902dccd44c,20170526,,118,,2017,05,26
86600e17f95b4584bfd043830d703f0f,20170521,,118,,2017,05,21
7d73d95883dd470ba1a77593c349b422,20180113,,118,,2018,01,13
9085ad083d7f4433809dc613de17062f,20160718,,118,,2016,07,18
9bf243bbdc364f2a8efc698555cfc1d9,20160212,,118,,2016,02,12
027561a162a54d86b6d45af5071c4d27,20171121,,118,,2017,11,21
0ddad59124e745d98d38210400400a97,20160917,,118,,2016,09,17
adf921d115964c47b48679b6fdc397ed,20170705,,118,,2017,07,05
4c19725ad72e4f03ba46647f72ffe664,20150908,,118,,2015,09,08
4ea6324f760d40b3bd6b44d660e7bf1c,20171002,,118,,2017,10,02
6c6fe42e0cf24caea7142531a84d15ca,20180719,,118,,2018,07,19
e3ae7c08c05341248cbbcd5860544cff,20151221,,118,,2015,12,21
16ab296128eb4aa6b0aac9368dafcf36,20170901,,118,,2017,09,01
0637650fd20f4bc2a7b416f44f9383d2,20170110,,118,,2017,01,10
6b28e0d31bb24ddaaef48c008414d1cd,20171011,,118,,2017,10,11
8490563e978e4707b584e35ad1d56125,20171117,,118,,2017,11,17
e6adbf61edaa4da98204c3819b20ca74,20150814,,118,,2015,08,14
1d4bff5c11bc4b51bb6c8d686b9135e6,20170827,,118,,2017,08,27
fa0441a827ee4834aac5d92d4fc1ff94,20180211,,118,,2018,02,11
acbf2ca8dbda4fa2a987c1414c2ae23e,20171027,,118,,2017,10,27
1b72ba4f73a54e6382f1a5eab5342bdc,20180302,,118,,2018,03,02
b04ad520e0034a90b22692a292b2418c,20180421,,118,,2018,04,21
65735fb268014e03be9fd6527140e971,20150829,,118,,2015,08,29
31eabd0ca6dd480c85dbdcd71dddff38,20160311,,118,,2016,03,11
1820183da493419599d98809e3308bae,20180315,,118,,2018,03,15
c18ee5e404f04774a732fdeb41e2f372,20180529,,118,,2018,05,29
3a793ab870584ccaad845cd2c07db3a5,20171202,,118,,2017,12,02
d00beaf31d7d4811a9f9be1556c2070d,20160911,,118,,2016,09,11
4eca422e157f4ad28187fb8e7a7a5bf1,20170817,,118,,2017,08,17
b5b6575eddbd4e36864298a49b1b8f5f,20160130,,118,,2016,01,30
b1e18f93038f45c7ae46bd835ac8c9f0,20171225,,118,,2017,12,25
6379bef5386544d1807046390f445653,20180329,,118,,2018,03,29
a0b844ea1288468db971d33905f0bb59,20170803,,118,,2017,08,03
1cea9d080f954162be68dad85af77fb6,20171119,,118,,2017,11,19
eb59ef472638401fb00a44378b74f57b,20180613,,118,,2018,06,13
6dc73c7a96a944b3961e68e3776c46c6,20140412,,118,,2014,04,12
ed652dee45c042cc99eb591f2f210b65,20160426,,118,,2016,04,26
bad69fdbfd2c48dc9d12b012000dafb6,20180115,,118,,2018,01,15
0d9b73ed8868407e9fc6537bf08f1610,20140223,,118,,2014,02,23
b1920fbdbdc64f8db2a435764dcb8501,20141220,,118,,2014,12,20
85ac3a2ded9c408694e4ab04513265f8,20180601,,118,,2018,06,01
aaef2ef4d56848d496b6aa61f143f699,20170703,,118,,2017,07,03
3683407f9b804a4fbe4c1d861592d644,20170817,,118,,2017,08,17
ed1dc821bebd4d97ae7239ff25d85914,20150911,,118,,2015,09,11
2971cf5dd52346c08e7d74b179a334c5,20160420,,118,,2016,04,20
4ac337fb97b547e79435570b32da7688,20170415,,118,,2017,04,15
cf61dbadb9f840d0bd8fd8ad7d3d26c8,20180101,,118,,2018,01,01
f287ae5f79c545ad8b07abc656ebd59b,20180627,,118,,2018,06,27
8e78ecc6a7eb4c06a4a761b17a0e165d,20180218,,118,,2018,02,18
62d62b276f924bd4a5c2d97a39a68711,20180129,,118,,2018,01,29
e2bd9012ec07465989eacafdc5fb7450,20151231,,118,,2015,12,31
e54dd32160dc4ce096d5799d6b2b0930,20170616,,118,,2017,06,16
458948f0113741a59542de1c18d1f16f,20180706,,118,,2018,07,06
b709b164f64d4af58d28e601575bf48b,20180516,,118,,2018,05,16
680fa93d47c14cac99128972256f9265,20170915,,118,,2017,09,15
ec8130a7e6a742b2ad0a6c7c4cc2fc25,20170812,,118,,2017,08,12
48dc31ff62de4f1bb18fea349c678851,20171114,,118,,2017,11,14
e5d17d8549544c19864a9fc8080991c2,20180426,,118,,2018,04,26
74aeed36262c4e8a833f5ee579b2fcd3,20180506,,118,,2018,05,06
c73f6f47f67444cba238986e2ea429e1,20171218,,118,,2017,12,18
39e6a566d6d54b7b844bf7753df3f958,20180705,,118,,2018,07,05
9cd7a066d2714751a1b082d2892257ef,20171113,,118,,2017,11,13
b64fdf87a8424569ab616686c1c48641,20171017,,118,,2017,10,17
76b08a64a5cb4a439c8d5380b9fbb11f,20170610,,118,,2017,06,10
153cf6a1edbb4495abee2dbcd3888a95,20160212,,118,,2016,02,12
ef49a544a5a24741b121937d374f0c34,20180301,,118,,2018,03,01
90eb7527cd1246239be019df93f165bb,20170910,,118,,2017,09,10
2d6157e5b11646968a5c5062f4fde730,20151007,,118,,2015,10,07
d5e02fe3c03544e6b476a205643aac92,20171225,,118,,2017,12,25
635ec8e630f1498f9df91b2ec584c144,20151026,,118,,2015,10,26
3aaa8852b90d40c79af6e5791e6c87b7,20180112,,118,,2018,01,12
bdca290345e44bd58c27f88a3c8466c9,20170225,,118,,2017,02,25
bc7d3d93fced4768b565f7a3d812c331,20150809,,118,,2015,08,09
437a4ab3109c4deca9291c04b4bfa48f,20170727,,118,,2017,07,27
1b667a302203459bb846c430ce1b1bba,20170218,,118,,2017,02,18
c3174ea1e54e493e891c8615885384ce,20171201,,118,,2017,12,01
21235376597f4d94af106ebba288304c,20150912,,118,,2015,09,12
dcd1cd7325824551abff5eab7f97a0fe,20161125,,118,,2016,11,25
cf3470c79dd24e8386b0053fd9b5c33c,20170413,,118,,2017,04,13
2ea50de315514ccaa5079db4c1ecbc0b,20151218,,118,,2015,12,18
b7a301df0757469780319173d04a42fb,20180129,,118,,2018,01,29
a67ec25ff5d347848636367c636362ed,20180314,,118,,2018,03,14
756096c0cb1c4ae7a86143ba4765a58e,20170810,,118,,2017,08,10
e580c664a36342a09a98ed49dad43130,20170808,,118,,2017,08,08
a1402a6f6b7d431c96cd1a238faa6a0c,20160102,,118,,2016,01,02
3ac3979cdcb24418b4cc8010d2725624,20170722,,118,,2017,07,22
b9079c08178248a2a3c7409ee65c33a5,20170416,,118,,2017,04,16
c70d85b0459548ccbcbba921b40ed21c,20160909,,118,,2016,09,09
14b3c3a8b314464a9daf8354ed6dd560,20170809,,118,,2017,08,09
823c2c6f40674959920f513ed48a54f2,20170125,,118,,2017,01,25
ace6a4442ea1445195f2b27a1dc43512,20171211,,118,,2017,12,11
3d55f046a320408db9a88be59acc19cc,20160817,,118,,2016,08,17
487f3e1448234687a88019ced64fcf9c,20170102,,118,,2017,01,02
4713f6c6302741c58dcf928f40b1179f,20160202,,118,,2016,02,02
6622080e3f134a41b6c5c869b634042b,20180707,,118,,2018,07,07
70d11cdff70d4e7a9cb5d11cac23a88c,20171220,,118,,2017,12,20
ea4c546165004ebf99bb9bc951b15ada,20160605,,118,,2016,06,05
0106d19a26af41288035afc4b9b6c2c2,20160503,,118,,2016,05,03
39be4bd11a7c4ae7a4cdf42eab5d2192,20180217,,118,,2018,02,17
b635cc878a1d435faac686ade19d2c43,20170913,,118,,2017,09,13
4c147fb158cd4bd7abcd9775dd40c5ee,20170918,,118,,2017,09,18
19d1a0f6f21a4bc4a83b2be6a6ff60ad,20180120,,118,,2018,01,20
7f34389be79746aea515fb6980602999,20151028,,118,,2015,10,28
1f8edcea5f434db3b9cb6fe79d80ce80,20171111,,118,,2017,11,11
39145fee7c1240469a46bf939fb8370c,20180220,,118,,2018,02,20
1addca86e9834447824e810a4834934a,20160423,,118,,2016,04,23
b881af3e6e8549bbb8c2dfc4d230af8f,20160515,,118,,2016,05,15
959eeebd30b44880bb6ea7934d7876fc,20160607,,118,,2016,06,07
0f947d450cb4409b8084bb342cfc895e,20170604,,118,,2017,06,04
ecb591a8efae462c9f24f5a36aa4a541,20171226,,118,,2017,12,26
bd9f24eaac154993acd0c656ca04d58c,20171113,,118,,2017,11,13
5d587e7ad70c45acb4b338578e16dfdd,20180624,,118,,2018,06,24
9893136dc7e4493c834bf29d2c90b4b5,20161203,,118,,2016,12,03
ab11f24759c04a0facd349956aea364f,20180101,,118,,2018,01,01
da2ceca6f14d44ab94aec06c254435dc,20170801,,118,,2017,08,01
e271bc8893e04fd2bd70d73127b29d7c,20160818,,118,,2016,08,18
f0ef63b28f2540fe811b8d9935ec61f5,20150810,,118,,2015,08,10
73614a26789a49daa79dcc26664c1b72,20171124,,118,,2017,11,24
2db5a3aee6e1416dbc9c90cc41e30342,20161014,,118,,2016,10,14
631b3ebd660243df8069c49d4c37f836,20160411,,118,,2016,04,11
a1dbe018487941de84770ee75729c014,20160926,,118,,2016,09,26
640ba8b8068043abb9c6778f8c671950,20170902,,118,,2017,09,02
fbbdb729d8694f48993e3af217b69a19,20161107,,118,,2016,11,07
72a82722020446ff8ccfb25825a048ff,20160716,,118,,2016,07,16
0e16e7aec2f5499999439990a56e2ddd,20171116,,118,,2017,11,16
2d89a01a8c14465ea44f7167ead0811c,20150906,,118,,2015,09,06
e4c54d2577784732be86db6ca9692e9c,20180424,,118,,2018,04,24
6d8add6a25974650b5f03c781d172314,20160306,,118,,2016,03,06
c9ca9319c2fb451e998ad6325bcac419,20171007,,118,,2017,10,07
24ed163d8e0d467fb01eda3d6fd78528,20130920,,118,,2013,09,20
fc3444ae44044a218e160522f7de8d8d,20180301,,118,,2018,03,01
d78f91c4f4c149968de04369adc5c4d5,20180403,,118,,2018,04,03
bdb10049fb154a558df75400bf32afcc,20151012,,118,,2015,10,12
31d6a951d92b407fa8fa127aa0bf0e7e,20170424,,118,,2017,04,24
9b7880f5980b4df8bc3d3a7f895f6174,20161213,,118,,2016,12,13
d3eff45e6f15467a9a89f236f2264d61,20151108,,118,,2015,11,08
50d35e3fd33b472791c6cb08e62fadbf,20171121,,118,,2017,11,21
f5c27c06d9e04d3281ae92323f98d3d7,20180604,,118,,2018,06,04
cc9cc688903c431e8fa18db43ea4cb3b,20171017,,118,,2017,10,17
264fdf78a4f240bd981b122ee31a9e2d,20170811,,118,,2017,08,11
d786de82599f491c8f57abc3a166819d,20150922,,118,,2015,09,22
8f357eea66dd47e7ae3f5c59024f391c,20180312,,118,,2018,03,12
73c1ea7bacde40a294d66d4be891cc21,20180413,,118,,2018,04,13
04c769db13764e6784ecd8e3fc25e207,20170804,,118,,2017,08,04
e663954f1ef84059addf01061b9ed576,20170319,,118,,2017,03,19
c2a9b079816a46e79664ae0fe5858167,20170317,,118,,2017,03,17
1bfe13d2453c4185a6486c6817e0d568,20150914,,118,,2015,09,14
1184d2054c9c44c9adea0068d8bdd508,20151216,,118,,2015,12,16
acbcfbb35f8b4842924d1f6f0021c75e,20180424,,118,,2018,04,24
0f9b11a3bcde4537aab7f8560460096d,20180416,,118,,2018,04,16
b563a1c0de4742a39825b80a3d068edb,20170810,,118,,2017,08,10
3bc207e9e6094bac989a24489c370765,20150903,,118,,2015,09,03
faf571cbb7ea463bbf160a1d2e8b4652,20160405,,118,,2016,04,05
51e96c98377740eba8cd99acf4962b11,20180204,,118,,2018,02,04
53c2245d35e74b6d943f984281985f07,20161227,,118,,2016,12,27
a6e47aca03fa4d22819b604e5d9767f3,20180520,,118,,2018,05,20
bfbb2bd21f3c41488c7f80b70abffaab,20160911,,118,,2016,09,11
2f99a66263ba4f9ca0451bd2aee07c63,20150923,,118,,2015,09,23
a9c89c0882154db68a99adcf81eac27e,20180501,,118,,2018,05,01
9c74d4f8a51346d284244ea2e01a7f14,20170627,,118,,2017,06,27
3f485c1653a24d879f5e57a1e33e0b99,20180426,,118,,2018,04,26
31bf20236dda4f92b15153c439352a25,20180409,,118,,2018,04,09
ba4804df03434481aa9c462bf862e452,20180415,,118,,2018,04,15
1e969272f7ec4bb7b66337659c63b309,20171224,,118,,2017,12,24
676bfe9f45fc438380595f3851b507a7,20180506,,118,,2018,05,06
b82684c4183e46028854b30de1c3931f,20160819,,118,,2016,08,19
f49f313a4a434c1fa4cfec2a78416f5b,20170814,,118,,2017,08,14
c65086b345504ed398ffa2ed28e13d51,20171109,,118,,2017,11,09
37c436d96cab41a989b7ef421817c3e9,20180328,,118,,2018,03,28
85ba695920eb4109ab70f17385ed590d,20170416,,118,,2017,04,16
2827bcfdcb7647c3bef3f6dac65510fb,20170907,,118,,2017,09,07
84ddf964f6e3463dbf3fee327271020f,20160810,,118,,2016,08,10
faa54e7c75cb4893a6f5adf246826830,20170920,,118,,2017,09,20
7cd76249602d4423b9f7a30d26bb0637,20160324,,118,,2016,03,24
dcaa296e94ea4a6fb08347bd4e0bd35c,20170912,,118,,2017,09,12
aade42d4728748d5b913c25b2a11124d,20150903,,118,,2015,09,03
fe1122a36f5e462f82d489c65609408b,20160116,,118,,2016,01,16
5135913f61fa4f15b35c45c01ab9fab3,20160310,,118,,2016,03,10
3875346b26564dca901b59e88ec5b5a5,20170314,,118,,2017,03,14
28cded7dcbaf492f8b61b7ff56348b34,20151206,,118,,2015,12,06
99b4441ad4854f8bacafdf641eeadc7f,20161022,,118,,2016,10,22
763fec6028f044a0ad4d5864b32cef46,20171104,,118,,2017,11,04
1365260bd9584dd49b91e6b650915e7e,20180122,,118,,2018,01,22
b9f6572096dc47a5bb427f9957909735,20170719,,118,,2017,07,19
649b354e168c4a0a9dfaad9770f97f29,20180216,,118,,2018,02,16
72d7b9fa3b144cb488b079ac6aa9593f,20150930,,118,,2015,09,30
6931b2e538b840ed9da1e7fb31c1921d,20160928,,118,,2016,09,28
999338157fd54f639b089cef0038e06a,20180102,,118,,2018,01,02
5532c646415b468c8c12e837f3a908e1,20160331,,118,,2016,03,31
def0d82517df47a38cb602a587426d63,20170821,,118,,2017,08,21
991386e4c20041428093919ed3c8f2ba,20180619,,118,,2018,06,19
690deebf33ba4269a28a33698417007d,20180420,,118,,2018,04,20
3b15fc09f2294913802251fe9b5d3982,20171127,,118,,2017,11,27
b6698b7f69fa401b8e9c0d306e6feff9,20180401,,118,,2018,04,01
8b2f2e39490040d5b8b5632ed9cc849d,20180224,,118,,2018,02,24
c4e840f6afb043a99781ce5a55cab241,20131109,,118,,2013,11,09
717f8ad897cb4d5fb513155a19e1bcc2,20161019,,118,,2016,10,19
b051e72ad670468a97045248952e3b49,20180116,,118,,2018,01,16
cee500696e6d422ab8e6d601dacaaaa8,20180113,,118,,2018,01,13
e3d502f1c7264d58bf8dcb864360970b,20170926,,118,,2017,09,26
2f0882cf6b52466c9f6a39aeb568704c,20171218,,118,,2017,12,18
c77659a28bf84aaa95b1ca4bbb2b56d0,20170129,,118,,2017,01,29
360e618ae997467facebe048c2cbb8e0,20180323,,118,,2018,03,23
7a1eda9ab570490688846e6866d001b5,20171007,,118,,2017,10,07
ed05efcd8e7a49ef835fa6c1c29247a4,20160212,,118,,2016,02,12
2025ca2bf1d44eb7ab56cda9f6c52db8,20171201,,118,,2017,12,01
950db5a5bd404790ae659a5362d5e8c6,20180616,,118,,2018,06,16
bc88b91f550e4f919f0f36ed5c889d2f,20180617,,118,,2018,06,17
a0a2329e4e9f439d8ed9f6a022806421,20180504,,118,,2018,05,04
2417aac9e1fe4d398783f319a29bd5be,20180420,,118,,2018,04,20
cb52720b765541b39caa1b7401efcb6e,20160726,,118,,2016,07,26
cc59216feb104537985779fdcd175197,20170714,,118,,2017,07,14
dacf98c8c33a41cb8594133ce622199c,20171129,,118,,2017,11,29
01e91c5bc14148b2a4de0ce819e4c500,20170424,,118,,2017,04,24
cc961a6ad5dd43008e8e6a17d65604ea,20161024,,118,,2016,10,24
fc97abd51e2d4c1ab6f42676aba3583d,20160508,,118,,2016,05,08
6b561a0e033d41ddbcc559505e50f6fd,20170428,,118,,2017,04,28
21352f8c1ebe43feb6f647ce319c19e3,20180119,,118,,2018,01,19
0c96e5392702403b8db72f8781784abe,20180720,,118,,2018,07,20
4e22b76b899443baa4999b85cbdcec21,20170825,,118,,2017,08,25
e8455f1620994465a0d8e590dfe8f9c5,20170730,,118,,2017,07,30
b51ff766c190452790e95b8066264e80,20180514,,118,,2018,05,14
eeed22e7944b4eacb50866dc064a0f1d,20151120,,118,,2015,11,20
54aa758fd0fd41c681dee0744ce34f14,20171107,,118,,2017,11,07
6e71d501eaa34b1b9d823a50a8284ece,20180513,,118,,2018,05,13
cef650e03a4f43f7ace1747ce2d34a76,20180212,,118,,2018,02,12
5db2207d5a194b81b986f37107ef63f7,20171117,,118,,2017,11,17
a63cacafb3d24dca87a5d86d88a13dd7,20160923,,118,,2016,09,23
21a2ab1c45bb487d8cd7d4265337e287,20171216,,118,,2017,12,16
87938e5b7c724a29aed1057ae7aa02bb,20180216,,118,,2018,02,16
23662b3a42f64b17a19111b49bfebd71,20160709,,118,,2016,07,09
51a4af0580924c0ea6f5cab46c5154ce,20180502,,118,,2018,05,02
43a31114ca23410e9b13e09ef9263cf4,20160125,,118,,2016,01,25
a4203c74650c4942927d4d82f00688d6,20171118,,118,,2017,11,18
9a57286ccc1b411fbed27247503dc1a5,20170518,,118,,2017,05,18
cafb4a8e15954efc83973d2607e5b66a,20160108,,118,,2016,01,08
b447ba6643bb49a585413cae3fb30a3f,20160922,,118,,2016,09,22
b2dac65b914c4e8daf79d00e8da11f90,20161229,,118,,2016,12,29
b027423ac3f44c6f9cafc028233fc993,20151029,,118,,2015,10,29
abaae4fc298b48dd916955fb6e51f5d1,20161205,,118,,2016,12,05
189c743e2b444c45a06c29c07ac9c47b,20170822,,118,,2017,08,22
724384e51b674088ad22a0ed69405c02,20160409,,118,,2016,04,09
101cb7cd41fb4aca81bc57af7c61b9ac,20170402,,118,,2017,04,02
df92bed816f64d2a812de2cd812a4656,20180108,,118,,2018,01,08
fe27dce549754253948b81514d2408fd,20170916,,118,,2017,09,16
c0bd78afa1dc4ab6a0e937465fca7e6b,20170120,,118,,2017,01,20
c32383e2722546dda6014d870ee24775,20180131,,118,,2018,01,31
06f7365ea14649b4a54935bd2fa6f5e3,20160626,,118,,2016,06,26
f18e0f9ab7074feb88615a5534b1d8f2,20180520,,118,,2018,05,20
a855e5bfef6f4faca5399b09e613db19,20170125,,118,,2017,01,25
